Filename,Algorithm,Cost,Optimal,Absolute Error,Relative Error (%),Time (s)
si175.txt,Nearest Neighbor,7096.0,21407.0,-14311.0,-66.85196431073948,0.0007281303405761719
si175.txt,Christofides Solver,12554.0,21407.0,-8853.0,-41.355631335544444,0.07404208183288574
att532.txt,Nearest Neighbor,36216.0,27686.0,8530.0,30.809795564545254,0.006740570068359375
att532.txt,Christofides Solver,30654.0,27686.0,2968.0,10.720219605576826,2.9731228351593018
berlin52.txt,Nearest Neighbor,8883.010099999998,7542.0,1341.0100999999977,17.780563511005006,7.462501525878906e-05
berlin52.txt,Christofides Solver,8294.167900000002,7542.0,752.1679000000022,9.973056218509708,0.005635261535644531
vm1748.txt,Nearest Neighbor,408089.19359999977,336556.0,71533.19359999977,21.254469865341804,0.07359099388122559
vm1748.txt,Christofides Solver,376240.89840000006,336556.0,39684.898400000064,11.791469591984711,35.79197716712952
pr264.txt,Nearest Neighbor,57737.444899999995,49135.0,8602.444899999995,17.507774295308835,0.001491546630859375
pr264.txt,Christofides Solver,53415.262899999994,49135.0,4280.262899999994,8.711230080390749,0.6921119689941406
lin105.txt,Nearest Neighbor,20883.4362,14379.0,6504.4362,45.23566451074484,0.00025773048400878906
lin105.txt,Christofides Solver,16359.633300000001,14379.0,1980.6333000000013,13.774485708324649,0.024798154830932617
gr666.txt,Nearest Neighbor,364169.0,294358.0,69811.0,23.7163589914322,0.009926795959472656
gr666.txt,Christofides Solver,320795.0,294358.0,26437.0,8.98124053023869,5.780584096908569
bays29.txt,Nearest Neighbor,2507.0,2020.0,487.0,24.10891089108911,2.8848648071289062e-05
bays29.txt,Christofides Solver,2123.0,2020.0,103.0,5.099009900990099,0.0028548240661621094
lin318.txt,Nearest Neighbor,53980.90910000001,42029.0,11951.909100000012,28.437291156106525,0.002211332321166992
lin318.txt,Christofides Solver,46929.939000000006,42029.0,4900.939000000006,11.66085084108593,0.8633246421813965
fl1577.txt,Nearest Neighbor,27427.679600000127,22249.0,5178.679600000127,23.276010607218872,0.053469181060791016
fl1577.txt,Christofides Solver,24470.241500000306,22249.0,2221.2415000003057,9.983556564341345,12.820269584655762
fri26.txt,Nearest Neighbor,1077.0,937.0,140.0,14.941302027748133,2.6226043701171875e-05
fri26.txt,Christofides Solver,1013.0,937.0,76.0,8.110992529348986,0.002024412155151367
gr120.txt,Nearest Neighbor,8788.0,6942.0,1846.0,26.591760299625467,0.00037860870361328125
gr120.txt,Christofides Solver,7946.0,6942.0,1004.0,14.462690867185248,0.07012820243835449
kroB200.txt,Nearest Neighbor,36914.809499999996,29437.0,7477.809499999996,25.402756734721592,0.0008840560913085938
kroB200.txt,Christofides Solver,33220.19609999999,29437.0,3783.1960999999865,12.851839861398872,0.1675872802734375
d493.txt,Nearest Neighbor,41563.066100000004,35002.0,6561.066100000004,18.744832009599463,0.005717039108276367
d493.txt,Christofides Solver,38004.5409,35002.0,3002.5409,8.578198102965546,1.6434285640716553
si1032.txt,Nearest Neighbor,32263.0,92650.0,-60387.0,-65.1775499190502,0.025400638580322266
si1032.txt,Christofides Solver,89995.0,92650.0,-2655.0,-2.8656233135456017,7.90127968788147
fl417.txt,Nearest Neighbor,14753.95530000002,11861.0,2892.9553000000196,24.390483938959783,0.003765583038330078
fl417.txt,Christofides Solver,13481.642599999972,11861.0,1620.642599999972,13.663625326700716,0.8557446002960205
gr17.txt,Nearest Neighbor,2161.0,2085.0,76.0,3.645083932853717,1.6450881958007812e-05
gr17.txt,Christofides Solver,2184.0,2085.0,99.0,4.748201438848921,0.0006923675537109375
burma14.txt,Nearest Neighbor,3988.0,3323.0,665.0,20.012037315678604,9.059906005859375e-06
burma14.txt,Christofides Solver,3335.0,3323.0,12.0,0.3611194703581101,0.0004937648773193359
eil101.txt,Nearest Neighbor,781.0724,629.0,152.07240000000002,24.176852146263915,0.0002548694610595703
eil101.txt,Christofides Solver,719.4124999999997,629.0,90.41249999999968,14.374006359300425,0.03599047660827637
gr24.txt,Nearest Neighbor,1734.0,1272.0,462.0,36.32075471698113,2.09808349609375e-05
gr24.txt,Christofides Solver,1390.0,1272.0,118.0,9.276729559748427,0.0014960765838623047
pa561.txt,Nearest Neighbor,3409.0,2763.0,646.0,23.38038364096996,0.0070683956146240234
pa561.txt,Christofides Solver,3152.0,2763.0,389.0,14.07889974665219,3.2448902130126953
kroB150.txt,Nearest Neighbor,32862.241799999996,26130.0,6732.241799999996,25.764415614236498,0.0005252361297607422
kroB150.txt,Christofides Solver,29954.898399999987,26130.0,3824.8983999999873,14.637957902793675,0.10767340660095215
u1060.txt,Nearest Neighbor,297532.4281000005,224094.0,73438.42810000048,32.771260319330494,0.02419304847717285
u1060.txt,Christofides Solver,250274.1458000003,224094.0,26180.14580000029,11.682662543397097,18.395211458206177
fnl4461.txt,Nearest Neighbor,227141.62069999852,182566.0,44575.620699998515,24.416167687301314,0.4771113395690918
fnl4461.txt,Christofides Solver,206146.83389999918,182566.0,23580.833899999183,12.916333764227284,1215.653038263321
pr152.txt,Nearest Neighbor,85657.07929999994,73682.0,11975.07929999994,16.25238090714142,0.0006334781646728516
pr152.txt,Christofides Solver,79268.47569999998,73682.0,5586.475699999981,7.581873049048589,0.019419193267822266
linhp318.txt,Nearest Neighbor,53980.90910000001,41345.0,12635.909100000012,30.56212141734191,0.002388477325439453
linhp318.txt,Christofides Solver,46929.939000000006,41345.0,5584.939000000006,13.508136413109217,0.4377613067626953
u1432.txt,Nearest Neighbor,188756.43439999985,152970.0,35786.43439999985,23.39441354513947,0.05056262016296387
u1432.txt,Christofides Solver,171535.06909999988,152970.0,18565.069099999877,12.136411780087517,21.848368167877197
gr229.txt,Nearest Neighbor,158477.0,134602.0,23875.0,17.73747789780241,0.0011975765228271484
gr229.txt,Christofides Solver,143453.0,134602.0,8851.0,6.575682382133994,0.2528975009918213
brazil58.txt,Nearest Neighbor,30799.0,25395.0,5404.0,21.279779484150424,0.0001010894775390625
brazil58.txt,Christofides Solver,26738.0,25395.0,1343.0,5.288442606812365,0.007807016372680664
gil262.txt,Nearest Neighbor,3160.845300000001,2378.0,782.8453000000009,32.92032380151391,0.0015342235565185547
gil262.txt,Christofides Solver,2700.5964,2378.0,322.5963999999999,13.565870479394446,0.333707332611084
ulysses22.txt,Nearest Neighbor,10164.0,7013.0,3151.0,44.93084272066163,1.9550323486328125e-05
ulysses22.txt,Christofides Solver,7276.0,7013.0,263.0,3.750178240410666,0.0011947154998779297
d1655.txt,Nearest Neighbor,75470.40630000125,62128.0,13342.406300001254,21.47567328740866,0.06041550636291504
d1655.txt,Christofides Solver,70128.0264000009,62128.0,8000.026400000905,12.876684264745212,24.355475187301636
d657.txt,Nearest Neighbor,62647.3651,48912.0,13735.365100000003,28.081789949296702,0.009537458419799805
d657.txt,Christofides Solver,54720.383500000076,48912.0,5808.383500000076,11.875170714753182,4.820999622344971
bier127.txt,Nearest Neighbor,134538.79510000002,118282.0,16256.795100000018,13.744098933058298,0.0003914833068847656
bier127.txt,Christofides Solver,129100.79130000003,118282.0,10818.791300000026,9.146608359682814,0.06171226501464844
pr2392.txt,Nearest Neighbor,461207.4913999972,378032.0,83175.4913999972,22.002235630845327,0.12314438819885254
pr2392.txt,Christofides Solver,425979.59349999647,378032.0,47947.59349999647,12.683474811655222,132.98364853858948
d2103.txt,Nearest Neighbor,87249.24339999842,80450.0,6799.2433999984205,8.451514481042164,0.09625434875488281
d2103.txt,Christofides Solver,84157.03260000174,80450.0,3707.0326000017376,4.607871472966734,6.9430458545684814
gr21.txt,Nearest Neighbor,2753.0,2707.0,46.0,1.6992981159955671,2.1457672119140625e-05
gr21.txt,Christofides Solver,2592.0,2707.0,-115.0,-4.248245289988917,0.0007672309875488281
kroA150.txt,Nearest Neighbor,33122.5123,26524.0,6598.512300000002,24.877515834715737,0.0005679130554199219
kroA150.txt,Christofides Solver,29688.31659999999,26524.0,3164.316599999991,11.930012818579366,0.09844040870666504
pr1002.txt,Nearest Neighbor,315108.142,259045.0,56063.14199999999,21.64224053735837,0.0219268798828125
pr1002.txt,Christofides Solver,284925.2200000002,259045.0,25880.220000000205,9.990627111119768,13.104450464248657
u1817.txt,Nearest Neighbor,71406.16500000068,57201.0,14205.165000000678,24.833770388630754,0.07420086860656738
u1817.txt,Christofides Solver,66892.55370000094,57201.0,9691.553700000935,16.942979493367137,29.105156898498535
att48.txt,Nearest Neighbor,12622.0,10628.0,1994.0,18.7617613850207,6.794929504394531e-05
att48.txt,Christofides Solver,12567.0,10628.0,1939.0,18.244260444109898,0.010775566101074219
ts225.txt,Nearest Neighbor,152493.5508,126643.0,25850.550799999997,20.412143426798163,0.0010116100311279297
ts225.txt,Christofides Solver,133282.17059999995,126643.0,6639.170599999954,5.242429980338395,0.03602242469787598
u159.txt,Nearest Neighbor,54503.3414,42080.0,12423.341399999998,29.52314971482889,0.0006656646728515625
u159.txt,Christofides Solver,47520.828400000006,42080.0,5440.828400000006,12.929725285171118,0.058449745178222656
gr202.txt,Nearest Neighbor,47877.0,40160.0,7717.0,19.215637450199203,0.0009407997131347656
gr202.txt,Christofides Solver,41965.0,40160.0,1805.0,4.4945219123505975,0.266782283782959
kroD100.txt,Nearest Neighbor,26922.399600000004,21294.0,5628.399600000004,26.43185686108765,0.0002799034118652344
kroD100.txt,Christofides Solver,23679.090599999992,21294.0,2385.0905999999923,11.200763595378943,0.025182008743286133
eil76.txt,Nearest Neighbor,658.6478000000001,538.0,120.64780000000007,22.425241635687744,0.00015091896057128906
eil76.txt,Christofides Solver,623.4840000000002,538.0,85.48400000000015,15.889219330855047,0.01894068717956543
kroA100.txt,Nearest Neighbor,28281.29239999999,21282.0,6999.292399999991,32.888320646555734,0.00024390220642089844
kroA100.txt,Christofides Solver,23387.098400000006,21282.0,2105.098400000006,9.8914500516869,0.029484033584594727
d198.txt,Nearest Neighbor,18267.349699999977,15780.0,2487.349699999977,15.762672370088573,0.0008456707000732422
d198.txt,Christofides Solver,17336.536999999997,15780.0,1556.5369999999966,9.863986058301625,0.12700271606445312
gr431.txt,Nearest Neighbor,206116.0,171414.0,34702.0,20.24455412043357,0.004169464111328125
gr431.txt,Christofides Solver,182519.0,171414.0,11105.0,6.478467336390261,1.9695916175842285
kroE100.txt,Nearest Neighbor,27586.620600000002,22068.0,5518.620600000002,25.007343665035354,0.0002474784851074219
kroE100.txt,Christofides Solver,23782.039999999997,22068.0,1714.0399999999972,7.767083559905734,0.036498069763183594
nrw1379.txt,Nearest Neighbor,69943.8879,56638.0,13305.887900000002,23.492863272008197,0.04568028450012207
nrw1379.txt,Christofides Solver,63812.20470000007,56638.0,7174.2047000000675,12.666769130266017,60.76744318008423
u2152.txt,Nearest Neighbor,79290.62200000095,64253.0,15037.622000000949,23.403766361105237,0.10274577140808105
u2152.txt,Christofides Solver,73712.68230000127,64253.0,9459.682300001266,14.722553499449468,42.027520418167114
u2319.txt,Nearest Neighbor,278768.42599999986,234256.0,44512.42599999986,19.001616180588698,0.11992311477661133
u2319.txt,Christofides Solver,271272.7329999995,234256.0,37016.73299999948,15.80182919540993,152.96404933929443
ulysses16.txt,Nearest Neighbor,7877.0,6859.0,1018.0,14.841813675462895,1.430511474609375e-05
ulysses16.txt,Christofides Solver,6875.0,6859.0,16.0,0.2332701559994168,0.00078582763671875
a280.txt,Nearest Neighbor,3141.2768000000005,2579.0,562.2768000000005,21.802124854594826,0.0017554759979248047
a280.txt,Christofides Solver,2974.6090000000017,2579.0,395.60900000000174,15.339627762698788,0.24288535118103027
rl1323.txt,Nearest Neighbor,330407.92229999986,270199.0,60208.92229999986,22.283177324860514,0.04341244697570801
rl1323.txt,Christofides Solver,297691.5486999999,270199.0,27492.548699999927,10.174926147024943,5.758760452270508
ch150.txt,Nearest Neighbor,8187.608000000001,6528.0,1659.608000000001,25.422916666666683,0.0005521774291992188
ch150.txt,Christofides Solver,7105.030500000001,6528.0,577.0305000000008,8.839315257352954,0.045938968658447266
gr137.txt,Nearest Neighbor,93449.0,69853.0,23596.0,33.779508396203454,0.00045561790466308594
gr137.txt,Christofides Solver,75983.0,69853.0,6130.0,8.775571557413425,0.040053367614746094
rd400.txt,Nearest Neighbor,19158.150300000005,15281.0,3877.150300000005,25.372359793207284,0.003888368606567383
rd400.txt,Christofides Solver,17541.844399999998,15281.0,2260.844399999998,14.795133826320257,1.333113193511963
si535.txt,Nearest Neighbor,18665.0,48450.0,-29785.0,-61.47574819401444,0.0067844390869140625
si535.txt,Christofides Solver,37908.0,48450.0,-10542.0,-21.758513931888544,1.3165628910064697
ch130.txt,Nearest Neighbor,7573.943500000003,6110.0,1463.943500000003,23.95979541734866,0.00040841102600097656
ch130.txt,Christofides Solver,6750.932999999997,6110.0,640.9329999999973,10.489901800327289,0.03968977928161621
pr226.txt,Nearest Neighbor,94544.69349999998,80369.0,14175.69349999998,17.638260398910003,0.0011119842529296875
pr226.txt,Christofides Solver,92225.75410000005,80369.0,11856.75410000005,14.752894897286328,0.11598658561706543
brg180.txt,Nearest Neighbor,12360.0,1950.0,10410.0,533.8461538461538,0.0007135868072509766
brg180.txt,Christofides Solver,111590.0,1950.0,109640.0,5622.5641025641025,0.026279449462890625
pcb442.txt,Nearest Neighbor,61104.015600000035,50778.0,10326.015600000035,20.335609122060806,0.0042572021484375
pcb442.txt,Christofides Solver,54029.5621,50778.0,3251.562100000003,6.403485958485964,1.509784460067749
pcb1173.txt,Nearest Neighbor,70201.98379999999,56892.0,13309.983799999987,23.395176474724018,0.030655860900878906
pcb1173.txt,Christofides Solver,63316.48439999992,56892.0,6424.484399999921,11.292421430077903,17.180036544799805
tsp225.txt,Nearest Neighbor,4828.9962000000005,3916.0,912.9962000000005,23.31450970377938,0.0011370182037353516
tsp225.txt,Christofides Solver,4386.1463,3916.0,470.14630000000034,12.005778855975494,0.1441800594329834
hk48.txt,Nearest Neighbor,12165.0,11461.0,704.0,6.142570456330163,7.414817810058594e-05
hk48.txt,Christofides Solver,12567.0,11461.0,1106.0,9.650117790768693,0.004346132278442383
ali535.txt,Nearest Neighbor,252895.0,202339.0,50556.0,24.985791172240646,0.007016181945800781
ali535.txt,Christofides Solver,228648.0,202339.0,26309.0,13.00243650507317,3.1756303310394287
rat195.txt,Nearest Neighbor,2799.7505000000015,2323.0,476.75050000000147,20.52305208781754,0.0008499622344970703
rat195.txt,Christofides Solver,2631.923499999999,2323.0,308.92349999999897,13.298471803702064,0.11318683624267578
pr107.txt,Nearest Neighbor,46512.46850000001,44303.0,2209.46850000001,4.987175812021782,0.00025773048400878906
pr107.txt,Christofides Solver,47626.09960000001,44303.0,3323.0996000000086,7.500845540934042,0.02062392234802246
pcb3038.txt,Nearest Neighbor,175526.1232999989,137694.0,37832.1232999989,27.47550604964552,0.2056412696838379
pcb3038.txt,Christofides Solver,154153.33869999915,137694.0,16459.33869999915,11.953562755094012,287.47760248184204
d1291.txt,Nearest Neighbor,60525.97140000104,50801.0,9724.971400001043,19.143267652213623,0.03871631622314453
d1291.txt,Christofides Solver,57999.66120000075,50801.0,7198.661200000752,14.170313970198917,5.264976978302002
rat783.txt,Nearest Neighbor,11255.032299999997,8806.0,2449.032299999997,27.810950488303398,0.014133930206298828
rat783.txt,Christofides Solver,10102.835999999981,8806.0,1296.8359999999811,14.726731773790384,8.669117212295532
pr299.txt,Nearest Neighbor,59631.004700000005,48191.0,11440.004700000005,23.73888215641926,0.002111196517944336
pr299.txt,Christofides Solver,52719.74129999994,48191.0,4528.741299999943,9.397483555020528,0.7668027877807617
p654.txt,Nearest Neighbor,43414.927299999974,34643.0,8771.927299999974,25.320922841555216,0.009375810623168945
p654.txt,Christofides Solver,39206.00659999994,34643.0,4563.006599999942,13.171511127788998,0.9290809631347656
